month,year,group_of_product,product,sub_product,line_of_business,branch,channel,agent,gross_written_premium,net_written_premium,earned_premium,claims_reported,claims_paid,outstanding_claims,commissions,brokerage_costs,direct_costs,indirect_costs,reinsurance_costs,receivables,budget,actual,forecast
6,2023,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Muscat HQ,Bancassurance,Agent-001,42193.0,39538.0,38604.0,19810.0,16815.0,2995.0,3302.0,1338.0,2377.0,1157.0,4311.0,16145.0,40088.0,42193.0,44225.0
6,2023,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Sohar,Bancassurance,Agent-015,36071.0,26864.0,25432.0,26669.0,24190.0,2479.0,1895.0,756.0,1366.0,1777.0,3078.0,5786.0,36943.0,36071.0,36395.0
6,2023,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Sur,Bancassurance,Agent-002,44241.0,31880.0,28412.0,32738.0,25914.0,6825.0,5551.0,1011.0,2918.0,2167.0,4586.0,17684.0,45465.0,44241.0,46000.0
6,2023,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sohar,Bancassurance,Agent-004,34891.0,32315.0,29057.0,25427.0,23130.0,2296.0,3804.0,464.0,1327.0,778.0,2310.0,13715.0,32883.0,34891.0,35957.0
6,2023,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Salalah,Broker,Agent-005,54172.0,46392.0,43730.0,22994.0,19616.0,3379.0,3105.0,1823.0,2807.0,1490.0,9269.0,8276.0,58864.0,54172.0,57506.0
6,2023,Property Insurance,Fire & Perils,Commercial,Property Insurance,Muscat HQ,Direct,Agent-014,37451.0,32091.0,25928.0,20763.0,13081.0,7682.0,4021.0,1137.0,1279.0,1666.0,3346.0,9829.0,38492.0,37451.0,40221.0
6,2023,Property Insurance,Fire & Perils,Commercial,Property Insurance,Sohar,Direct,Agent-015,16239.0,14848.0,12754.0,10279.0,6486.0,3793.0,2413.0,782.0,846.0,580.0,2268.0,2964.0,16806.0,16239.0,16755.0
6,2023,Property Insurance,Fire & Perils,Residential,Property Insurance,Sur,Bancassurance,Agent-007,21769.0,18662.0,15411.0,8891.0,5399.0,3493.0,1879.0,775.0,1221.0,876.0,3293.0,3092.0,19841.0,21769.0,22205.0
6,2023,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Direct,Agent-001,49983.0,35934.0,34427.0,19901.0,16499.0,3402.0,4587.0,1936.0,1630.0,1832.0,3585.0,15231.0,46184.0,49983.0,46573.0
6,2023,Property Insurance,Property All Risks,Commercial,Property Insurance,Salalah,Digital,Agent-006,61037.0,55082.0,55827.0,29325.0,23015.0,6310.0,7772.0,945.0,4042.0,1399.0,11413.0,17774.0,60956.0,61037.0,60888.0
6,2023,Property Insurance,Property All Risks,Commercial,Property Insurance,Sur,Bancassurance,Agent-007,51479.0,42997.0,40087.0,22038.0,18548.0,3490.0,4592.0,891.0,3974.0,1812.0,6651.0,20304.0,50103.0,51479.0,55128.0
6,2023,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Salalah,Digital,Agent-007,33452.0,27077.0,21731.0,12658.0,10232.0,2426.0,4096.0,559.0,2229.0,1622.0,5402.0,11220.0,34794.0,33452.0,31978.0
6,2023,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Sur,Digital,Agent-012,37964.0,35768.0,30684.0,18172.0,15004.0,3168.0,1991.0,1247.0,2674.0,1455.0,3580.0,12043.0,35276.0,37964.0,40362.0
6,2023,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Sohar,Bancassurance,Agent-006,35890.0,29615.0,25174.0,19132.0,17169.0,1963.0,4669.0,593.0,2285.0,1640.0,6208.0,8172.0,32646.0,35890.0,38366.0
6,2023,Medical Insurance,Group Medical,Corporate,Medical Insurance,Nizwa,Direct,Agent-009,43804.0,39804.0,32600.0,28310.0,26555.0,1754.0,6552.0,2057.0,3221.0,1243.0,8542.0,16574.0,44105.0,43804.0,43117.0
6,2023,Medical Insurance,Individual Medical,Standard,Medical Insurance,Nizwa,Broker,Agent-012,53056.0,42525.0,40115.0,19159.0,17919.0,1241.0,4191.0,830.0,1606.0,2425.0,9523.0,6823.0,49366.0,53056.0,52614.0
6,2023,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Muscat HQ,Bancassurance,Agent-012,32540.0,25892.0,23724.0,16918.0,11058.0,5860.0,2344.0,410.0,1164.0,1605.0,2993.0,6251.0,30114.0,32540.0,33869.0
6,2023,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Muscat HQ,Broker,Agent-005,33559.0,30314.0,27314.0,23283.0,20477.0,2806.0,1684.0,990.0,1451.0,758.0,5938.0,3436.0,35103.0,33559.0,36180.0
6,2023,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Salalah,Bancassurance,Agent-005,30345.0,23064.0,19897.0,17991.0,16713.0,1278.0,2423.0,761.0,2417.0,767.0,1868.0,8403.0,27458.0,30345.0,28793.0
6,2023,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sohar,Bancassurance,Agent-007,46199.0,38994.0,37468.0,31018.0,27217.0,3801.0,5381.0,2115.0,3322.0,1109.0,8940.0,16979.0,44545.0,46199.0,42652.0
6,2023,Liability Insurance,General Liability,Commercial,Liability Insurance,Nizwa,Bancassurance,Agent-012,42359.0,30461.0,26232.0,29779.0,18260.0,11519.0,5238.0,918.0,2229.0,1522.0,3707.0,12521.0,43998.0,42359.0,39547.0
6,2023,Liability Insurance,General Liability,Commercial,Liability Insurance,Sohar,Direct,Agent-009,35182.0,29417.0,29253.0,13829.0,8869.0,4959.0,4072.0,1328.0,2488.0,895.0,4486.0,10493.0,33238.0,35182.0,35277.0
6,2023,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Muscat HQ,Bancassurance,Agent-001,29943.0,27719.0,23816.0,11927.0,7303.0,4624.0,1632.0,529.0,1809.0,615.0,2785.0,3517.0,29366.0,29943.0,27780.0
6,2023,Travel Insurance,Individual Travel,Standard,Travel Insurance,Salalah,Direct,Agent-014,6494.0,29779.0,28962.0,12100.0,9127.0,2973.0,4116.0,728.0,1594.0,1263.0,1894.0,12666.0,30356.0,6494.0,30011.0
6,2023,Travel Insurance,Individual Travel,Standard,Travel Insurance,Muscat HQ,Digital,Agent-007,64135.0,59518.0,55557.0,33959.0,24962.0,8997.0,3504.0,2975.0,3515.0,2158.0,8163.0,21693.0,60601.0,64135.0,66289.0
6,2023,Travel Insurance,Group Travel,Corporate,Travel Insurance,Nizwa,Broker,Agent-007,29075.0,23777.0,24077.0,21401.0,17296.0,4105.0,2071.0,505.0,1802.0,765.0,3866.0,10189.0,28435.0,29075.0,28510.0
6,2023,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Sohar,Direct,Agent-005,12322.0,9113.0,7531.0,4781.0,3972.0,809.0,1371.0,379.0,678.0,303.0,1541.0,1454.0,13372.0,12322.0,11451.0
6,2023,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Nizwa,Broker,Agent-004,38200.0,34578.0,33339.0,17186.0,11529.0,5657.0,3276.0,1648.0,2792.0,965.0,3935.0,6542.0,35317.0,38200.0,39095.0
7,2023,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sur,Direct,Agent-004,16987.0,15177.0,12290.0,12164.0,9745.0,2419.0,1705.0,177.0,1272.0,617.0,2952.0,5039.0,17995.0,16987.0,17512.0
7,2023,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sohar,Broker,Agent-006,31453.0,27620.0,25558.0,18547.0,15727.0,2819.0,3294.0,1306.0,1445.0,1440.0,2081.0,9128.0,33907.0,31453.0,30208.0
7,2023,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Nizwa,Bancassurance,Agent-007,48875.0,35532.0,36343.0,21108.0,16610.0,4497.0,5351.0,568.0,1700.0,2402.0,7316.0,5380.0,51751.0,48875.0,48942.0
7,2023,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Bancassurance,Agent-004,52118.0,47918.0,41825.0,24173.0,16812.0,7361.0,6606.0,1993.0,3917.0,1401.0,8753.0,14172.0,50123.0,52118.0,48244.0
7,2023,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Nizwa,Direct,Agent-015,50517.0,35418.0,37139.0,34136.0,26294.0,7842.0,5963.0,1468.0,3396.0,1214.0,5908.0,10137.0,50109.0,50517.0,50117.0
7,2023,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Digital,Agent-002,43395.0,34428.0,32882.0,18307.0,14400.0,3906.0,5306.0,597.0,3438.0,1306.0,6351.0,5781.0,45213.0,43395.0,45759.0
7,2023,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Salalah,Broker,Agent-015,50340.0,35388.0,37034.0,29668.0,24110.0,5558.0,7344.0,2179.0,3560.0,1520.0,5046.0,9440.0,48797.0,50340.0,49289.0
7,2023,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sohar,Bancassurance,Agent-002,30363.0,22509.0,20109.0,16468.0,14035.0,2433.0,3678.0,550.0,967.0,884.0,2234.0,6642.0,33274.0,30363.0,28814.0
7,2023,Property Insurance,Fire & Perils,Commercial,Property Insurance,Muscat HQ,Digital,Agent-003,42465.0,31442.0,32505.0,16615.0,13662.0,2953.0,5488.0,876.0,2813.0,1066.0,3937.0,8219.0,46681.0,42465.0,40526.0
7,2023,Property Insurance,Fire & Perils,Commercial,Property Insurance,Muscat HQ,Broker,Agent-010,45240.0,39025.0,36848.0,29430.0,25136.0,4294.0,2762.0,2261.0,3488.0,2122.0,6485.0,11619.0,45568.0,45240.0,41729.0
7,2023,Property Insurance,Fire & Perils,Residential,Property Insurance,Nizwa,Digital,Agent-012,26983.0,22068.0,21165.0,14067.0,13177.0,890.0,3253.0,271.0,841.0,1098.0,3019.0,9494.0,25219.0,26983.0,24884.0
7,2023,Property Insurance,Property All Risks,Commercial,Property Insurance,Sur,Bancassurance,Agent-003,43499.0,35713.0,35828.0,16448.0,13163.0,3285.0,6196.0,1125.0,3393.0,1158.0,2864.0,11198.0,47042.0,43499.0,42185.0
7,2023,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Bancassurance,Agent-011,51477.0,38286.0,37502.0,32714.0,25530.0,7184.0,3734.0,787.0,4008.0,2042.0,8822.0,15911.0,54869.0,51477.0,48697.0
7,2023,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Muscat HQ,Broker,Agent-012,35792.0,26396.0,25301.0,24964.0,20749.0,4215.0,1919.0,1747.0,1323.0,966.0,7024.0,11858.0,38917.0,35792.0,37548.0
7,2023,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Sohar,Direct,Agent-005,54906.0,50248.0,44714.0,27415.0,19306.0,8110.0,4536.0,2439.0,1676.0,1816.0,10510.0,14429.0,54362.0,54906.0,53258.0
7,2023,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sohar,Bancassurance,Agent-011,45158.0,33457.0,29292.0,16004.0,14925.0,1079.0,2817.0,1144.0,3341.0,1048.0,5534.0,15961.0,45673.0,45158.0,43065.0
7,2023,Medical Insurance,Individual Medical,Standard,Medical Insurance,Muscat HQ,Broker,Agent-007,27619.0,19388.0,19511.0,13219.0,8569.0,4650.0,2813.0,1294.0,840.0,599.0,3109.0,8363.0,27487.0,27619.0,29376.0
7,2023,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Muscat HQ,Direct,Agent-007,68888.0,56621.0,56487.0,32870.0,28287.0,4583.0,4453.0,2234.0,3359.0,2492.0,4558.0,26594.0,74485.0,68888.0,72486.0
7,2023,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Nizwa,Direct,Agent-011,54439.0,50185.0,42524.0,23843.0,20037.0,3807.0,3206.0,2139.0,2363.0,2168.0,9851.0,15400.0,51311.0,54439.0,50512.0
7,2023,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Sohar,Digital,Agent-012,57261.0,43563.0,37239.0,41768.0,26798.0,14970.0,4608.0,1653.0,1719.0,2727.0,3714.0,17450.0,58737.0,57261.0,60093.0
7,2023,Liability Insurance,General Liability,Commercial,Liability Insurance,Sohar,Bancassurance,Agent-001,57446.0,50289.0,47377.0,31860.0,21408.0,10452.0,4355.0,1398.0,1750.0,1868.0,2896.0,15482.0,59790.0,57446.0,58017.0
7,2023,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Muscat HQ,Bancassurance,Agent-005,55972.0,50415.0,49378.0,34434.0,29186.0,5248.0,6938.0,2182.0,3745.0,1244.0,3330.0,11661.0,56281.0,55972.0,58324.0
7,2023,Travel Insurance,Individual Travel,Standard,Travel Insurance,Nizwa,Direct,Agent-015,55789.0,44066.0,39672.0,26210.0,15757.0,10453.0,4103.0,1311.0,2549.0,2431.0,3186.0,12089.0,50629.0,55789.0,59634.0
7,2023,Travel Insurance,Individual Travel,Standard,Travel Insurance,Muscat HQ,Broker,Agent-004,47277.0,36826.0,35828.0,22344.0,20353.0,1991.0,4306.0,1184.0,3579.0,2132.0,9217.0,5671.0,44850.0,47277.0,45770.0
7,2023,Travel Insurance,Group Travel,Corporate,Travel Insurance,Nizwa,Broker,Agent-011,51612.0,39009.0,38000.0,35649.0,28922.0,6727.0,4408.0,904.0,1895.0,2184.0,6213.0,5878.0,56606.0,51612.0,53026.0
7,2023,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Salalah,Bancassurance,Agent-014,35940.0,26821.0,27427.0,25398.0,19675.0,5723.0,2249.0,798.0,2433.0,1631.0,3671.0,4254.0,37131.0,35940.0,37317.0
7,2023,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Sur,Direct,Agent-013,50040.0,42671.0,39995.0,34911.0,28339.0,6572.0,5043.0,747.0,3261.0,1199.0,2701.0,12338.0,50765.0,50040.0,54036.0
8,2023,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Salalah,Direct,Agent-013,46621.0,43990.0,39783.0,31372.0,24599.0,6773.0,3375.0,1549.0,1907.0,937.0,3981.0,7364.0,45418.0,46621.0,49520.0
8,2023,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sohar,Direct,Agent-009,45946.0,34330.0,35457.0,27185.0,25155.0,2030.0,3722.0,1776.0,3152.0,2264.0,2423.0,17720.0,44949.0,45946.0,48430.0
8,2023,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Sur,Direct,Agent-012,72648.0,65901.0,57070.0,39731.0,31628.0,8103.0,9027.0,2097.0,4651.0,2511.0,10817.0,21957.0,75692.0,72648.0,76406.0
8,2023,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Sur,Bancassurance,Agent-009,25335.0,19121.0,19084.0,13276.0,10280.0,2996.0,3768.0,492.0,785.0,591.0,2196.0,8051.0,26732.0,25335.0,25600.0
8,2023,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Muscat HQ,Bancassurance,Agent-010,56253.0,48017.0,38675.0,38073.0,33017.0,5056.0,4547.0,1992.0,3379.0,1367.0,4443.0,17155.0,61131.0,56253.0,56940.0
8,2023,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Sohar,Digital,Agent-008,60260.0,48156.0,49362.0,40494.0,37440.0,3053.0,3934.0,1822.0,3570.0,1585.0,4830.0,20164.0,62331.0,60260.0,61679.0
8,2023,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Sohar,Broker,Agent-007,40876.0,29941.0,27832.0,19370.0,18169.0,1201.0,3971.0,545.0,1263.0,1707.0,3095.0,6391.0,40253.0,40876.0,39333.0
8,2023,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Sohar,Broker,Agent-001,39150.0,31573.0,30080.0,13764.0,11276.0,2488.0,3065.0,1166.0,1757.0,1953.0,3313.0,14637.0,42423.0,39150.0,38655.0
8,2023,Property Insurance,Fire & Perils,Commercial,Property Insurance,Sohar,Direct,Agent-014,31267.0,26145.0,21151.0,21547.0,13560.0,7987.0,1710.0,656.0,1682.0,1465.0,5269.0,4981.0,30467.0,31267.0,32669.0
8,2023,Property Insurance,Fire & Perils,Commercial,Property Insurance,Salalah,Bancassurance,Agent-013,45243.0,42678.0,41204.0,16128.0,13657.0,2472.0,3397.0,2013.0,2226.0,1176.0,5438.0,7988.0,42853.0,45243.0,45773.0
8,2023,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Direct,Agent-010,54760.0,44957.0,40841.0,23480.0,21453.0,2028.0,8072.0,661.0,3822.0,2156.0,4885.0,15910.0,50693.0,54760.0,50987.0
8,2023,Property Insurance,Property All Risks,Commercial,Property Insurance,Salalah,Bancassurance,Agent-012,28542.0,26759.0,24342.0,20270.0,18326.0,1944.0,2409.0,1080.0,1799.0,1231.0,2994.0,3301.0,26664.0,28542.0,29074.0
8,2023,Property Insurance,Property All Risks,Commercial,Property Insurance,Salalah,Digital,Agent-010,27853.0,20087.0,16157.0,18462.0,14627.0,3835.0,3573.0,460.0,1403.0,1325.0,2110.0,3299.0,28708.0,27853.0,28274.0
8,2023,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Muscat HQ,Bancassurance,Agent-004,42139.0,34558.0,35388.0,22058.0,20663.0,1395.0,4856.0,606.0,2337.0,1722.0,2520.0,8571.0,43968.0,42139.0,39827.0
8,2023,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Direct,Agent-014,47102.0,44239.0,45625.0,25406.0,16669.0,8737.0,5996.0,929.0,3398.0,1772.0,5140.0,12572.0,47412.0,47102.0,50303.0
8,2023,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Muscat HQ,Digital,Agent-005,43063.0,40045.0,35981.0,16331.0,14398.0,1933.0,5783.0,1010.0,2409.0,1907.0,3394.0,12432.0,42466.0,43063.0,40820.0
8,2023,Medical Insurance,Group Medical,Corporate,Medical Insurance,Sur,Direct,Agent-007,60659.0,50264.0,45530.0,30952.0,27433.0,3520.0,7143.0,2484.0,3097.0,1689.0,3823.0,20199.0,59631.0,60659.0,60748.0
8,2023,Medical Insurance,Individual Medical,Standard,Medical Insurance,Nizwa,Direct,Agent-011,64105.0,60452.0,50461.0,37143.0,23108.0,14035.0,8384.0,2221.0,3296.0,2825.0,7580.0,10791.0,63753.0,64105.0,59704.0
8,2023,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Nizwa,Broker,Agent-015,57333.0,41833.0,37371.0,41488.0,38674.0,2814.0,7269.0,1042.0,2277.0,2660.0,4087.0,15780.0,55937.0,57333.0,55517.0
8,2023,Engineering Insurance,Machinery Breakdown,Industrial,Engineering Insurance,Nizwa,Direct,Agent-010,71244.0,57720.0,59274.0,41410.0,32044.0,9366.0,8427.0,1388.0,2364.0,3253.0,10052.0,10648.0,68366.0,71244.0,76828.0
8,2023,Liability Insurance,General Liability,Commercial,Liability Insurance,Muscat HQ,Bancassurance,Agent-011,55928.0,51633.0,48377.0,26496.0,22371.0,4125.0,7457.0,2318.0,4410.0,2187.0,5491.0,13947.0,59467.0,55928.0,53829.0
8,2023,Liability Insurance,Professional Indemnity,Corporate,Liability Insurance,Sohar,Bancassurance,Agent-005,60716.0,44682.0,39496.0,27762.0,23438.0,4324.0,7646.0,1715.0,3273.0,1455.0,9428.0,24147.0,64091.0,60716.0,58026.0
8,2023,Travel Insurance,Individual Travel,Standard,Travel Insurance,Muscat HQ,Bancassurance,Agent-013,31684.0,22992.0,19519.0,21173.0,14874.0,6299.0,3983.0,1519.0,1860.0,1095.0,5149.0,4091.0,31229.0,31684.0,31678.0
8,2023,Travel Insurance,Individual Travel,Standard,Travel Insurance,Muscat HQ,Bancassurance,Agent-006,37416.0,32719.0,30515.0,25486.0,23081.0,2405.0,3669.0,1849.0,2759.0,1321.0,2260.0,6262.0,39485.0,37416.0,35088.0
8,2023,Travel Insurance,Group Travel,Corporate,Travel Insurance,Sur,Direct,Agent-006,35205.0,31370.0,28294.0,14325.0,11952.0,2373.0,2399.0,1143.0,2782.0,1285.0,5169.0,10677.0,37532.0,35205.0,34839.0
8,2023,Travel Insurance,Group Travel,Corporate,Travel Insurance,Nizwa,Direct,Agent-014,48485.0,40093.0,39757.0,17311.0,13803.0,3508.0,3265.0,1027.0,1539.0,1216.0,9600.0,19373.0,50617.0,48485.0,49353.0
8,2023,Life Insurance (Group),Group Life,Corporate,Life Insurance (Group),Sohar,Digital,Agent-008,35546.0,31187.0,32626.0,16110.0,12280.0,3831.0,3062.0,911.0,2349.0,1114.0,6795.0,11975.0,32188.0,35546.0,37358.0
9,2023,Motor Insurance,Motor Third Party Cover,Individual Vehicle,Motor Insurance,Sohar,Digital,Agent-011,22991.0,18536.0,15567.0,10925.0,7569.0,3356.0,2715.0,394.0,1431.0,781.0,4045.0,5644.0,24968.0,22991.0,24465.0
9,2023,Motor Insurance,Motor Third Party Cover,Fleet,Motor Insurance,Salalah,Direct,Agent-008,20727.0,17803.0,15551.0,9320.0,6993.0,2327.0,2696.0,867.0,656.0,602.0,2351.0,5714.0,19274.0,20727.0,20180.0
9,2023,Motor Insurance,Motor Third Party Cover,Trade Plate,Motor Insurance,Nizwa,Digital,Agent-015,40114.0,32743.0,31285.0,18202.0,12512.0,5689.0,5974.0,1795.0,2683.0,967.0,2188.0,6122.0,43626.0,40114.0,42144.0
9,2023,Motor Insurance,Motor Comprehensive Cover,Individual Vehicle,Motor Insurance,Muscat HQ,Bancassurance,Agent-015,32998.0,24610.0,21573.0,23958.0,21656.0,2302.0,1986.0,659.0,1971.0,721.0,4373.0,9086.0,31618.0,32998.0,31905.0
9,2023,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Salalah,Direct,Agent-010,26401.0,20471.0,19973.0,10312.0,6446.0,3866.0,3285.0,1031.0,1142.0,809.0,5111.0,3466.0,24728.0,26401.0,26105.0
9,2023,Motor Insurance,Motor Extended Warranty Cover,Standard,Motor Insurance,Salalah,Digital,Agent-007,27222.0,22638.0,21569.0,14247.0,12340.0,1907.0,1476.0,613.0,1748.0,814.0,1682.0,5540.0,28374.0,27222.0,25576.0
9,2023,Property Insurance,Fire & Perils,Commercial,Property Insurance,Salalah,Bancassurance,Agent-002,23778.0,21432.0,18294.0,16938.0,14352.0,2586.0,1319.0,998.0,1315.0,798.0,2689.0,6705.0,24846.0,23778.0,25285.0
9,2023,Property Insurance,Fire & Perils,Commercial,Property Insurance,Nizwa,Bancassurance,Agent-013,56678.0,46660.0,41889.0,37121.0,26170.0,10951.0,4013.0,1804.0,2459.0,1190.0,3272.0,17485.0,62041.0,56678.0,56267.0
9,2023,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Direct,Agent-006,58035.0,48797.0,41875.0,31826.0,22832.0,8995.0,7425.0,826.0,4228.0,2497.0,10400.0,21386.0,54898.0,58035.0,58230.0
9,2023,Property Insurance,Fire & Perils,Residential,Property Insurance,Salalah,Broker,Agent-015,36096.0,27899.0,24007.0,25196.0,19208.0,5988.0,4272.0,1750.0,1623.0,1546.0,1928.0,4737.0,33655.0,36096.0,35013.0
9,2023,Property Insurance,Property All Risks,Commercial,Property Insurance,Muscat HQ,Direct,Agent-004,54976.0,47795.0,38519.0,37042.0,34272.0,2771.0,6654.0,1860.0,3455.0,2175.0,10432.0,21402.0,54170.0,54976.0,56006.0
9,2023,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Sur,Direct,Agent-015,39579.0,34802.0,31050.0,18533.0,12301.0,6232.0,4187.0,1851.0,2960.0,1219.0,3510.0,13324.0,41360.0,39579.0,39613.0
9,2023,Marine Insurance,Marine Cargo,Import/Export,Marine Insurance,Nizwa,Digital,Agent-015,68835.0,54670.0,56294.0,42256.0,39096.0,3159.0,6707.0,1940.0,5291.0,3359.0,13362.0,23794.0,68318.0,68835.0,65645.0
9,2023,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Salalah,Bancassurance,Agent-015,46397.0,43184.0,45024.0,33827.0,26868.0,6959.0,4602.0,2297.0,1898.0,1189.0,9023.0,14233.0,46734.0,46397.0,43666.0
9,2023,Marine Insurance,Marine Hull,Commercial Vessels,Marine Insurance,Salalah,Direct,Agent-011,57169.0,45801.0,42951.0,40273.0,37031.0,3242.0,5146.0,1962.0,2513.0,1917.0,4744.0,14832.0,58064.0,57169.0,55686.0
9,2023,Medical Insurance,Group Medical,Corporate,Medical Insurance,Muscat HQ,Bancassurance,Agent-003,31515.0,23807.0,19748.0,23622.0,16322.0,7300.0,4400.0,1083.0,2072.0,1161.0,2431.0,11160.0,33582.0,31515.0,30757.0
9,2023,Medical Insurance,Individual Medical,Standard,Medical Insurance,Nizwa,Digital,Agent-004,52959.0,37614.0,38359.0,39053.0,33576.0,5477.0,3283.0,2240.0,3303.0,1597.0,9670.0,14281.0,56697.0,52959.0,54400.0
9,2023,Medical Insurance,Individual Medical,Standard,Medical Insurance,Sohar,Direct,Agent-006,45913.0,36770.0,30670.0,28672.0,21526.0,7146.0,6587.0,2232.0,3140.0,1252.0,7226.0,4873.0,48910.0,45913.0,45866.0
9,2023,Engineering Insurance,Contractors All Risks,Construction Projects,Engineering Insurance,Salalah,Digital,Agent-014,56185.0,46783.0,47522.0,40140.0,31368.0,8772.0,5370.0,1804.0,4067.0,2750.0,5576.0,18068.0,53773.0,56185.0,57182.0
